Passage souterrain Henri Gaillard;16
square Théophile Gautier;16
rue Chambiges;8
port de la Concorde;8
rond-point des Champs Élysées-Marcel Dassault;8
rue de Duras;8
port des Champs Élysées;8
avenue de Friedland;8
voie H/8;8
rue de la Ville L'Évêque;8
rue du Docteur Lancereaux;8
galerie de la Madeleine;8
avenue Montaigne;8
place de Narvik;8
rue Portalis;8
cité du Retiro;8
rue du Commandant Rivière;8
rue Roy;8
avenue Ruysdaël;8
allée de la Comtesse de Ségur;8
rue de Téhéran;8
rue de La Trémoille;8
rue Fabre d'Églantine;12
voie DA/12;12
route des Dames;12
rue Claude Decaen;12
rue André Derain;12
rue Henri Desgrange;12
boulevard Diderot;12
rue de Dijon;12
avenue du Général Dodds;12
avenue Dorian;12
impasse Druinot;12
passage Dubuffet;12
rue Paul Dukas;12
rue Robert Etlin;12
route de la Ferme;12
avenue de Fontenay;12
passage Gatbois;12
villa Jean Godard;12
rue du Docteur Goujon;12
rue Théodore-Hamont;12
ruelle des Hébrard;12
rue Jaucourt;12
rue Ernest Lacoste;12
rue Ernest Lefébure;12
rue Lheureux;12
rue de la Brèche aux Loups;12
rue de Lyon;12
voie M/12;12
cours des Maréchaux;12
rue des Marguettes;12
cour du Midi;12
rue de Montempoivre;12
rue Montéra;12
route Bosquet Mortemart;12
rue Charles Nicolle;12
avenue de Nogent;12
rue de l'Amiral La Roncière Le Noury;12
route Nouvelle;12
route Odette;12
place du Bataillon Du Pacifique;12
rue du Pensionnat;12
route du Grand Prieur;12
passage Raguinot;12
voie CI/18;18
place Mahmoud Darwich;6
place Coluche;13
place Coluche;14
rue Albert Roussel;17
rue Georges Duhamel;15
passage Saint-Émilion;12
passage Saint-Vivant;12
rue du Marquis d'Arlandes;17
villa des Glizières;16
rue Ella Fitzgerald;19
villa du Moulin Dagobert;11
rue Germaine Tailleferre;19
rue Basse;1
galerie de Beaujolais;1
rue des Deux Boules;1
rue du Bouloi;1
place du Carrousel;1
rue Catinat;1
allée Blaise Cendrars;1
rue Croix des Petits Champs;1
place de l'École;1
rue des Bons Enfants;1
balcon Saint-Eustache;1
impasse Gomboust;1
rue des Halles;1
rue de Harlay;1
passage Hulot;1
rue Saint-Hyacinthe;1
rue Jean Lantier;1
porte Lescot;1
rue Pierre Lescot;1
rue de la Lingerie;1
place du Louvre;1
rue Mauconseil;1
passage Mondétour;1
rue de la Monnaie;1
galerie de Montpensier;1
rue des Moulins;1
place Marguerite de Navarre;1
porte du Pont Neuf;1
place des Pyramides;1
place Maurice Quentin;1
rue Radziwill;1
porte Rambuteau;1
passage Saint-Roch;1
place de la Rotonde;1
allée Jules Supervielle;1
rue de la Grande Truanderie;1
péristyle de Valois;1
cour Vendôme;1
passage Vérité;1
rue des Petits Champs;1
rue des Petits Champs;2
rue Montmartre;1
rue Montmartre;2
rue de Richelieu;1
rue de Richelieu;2
rue Vivienne;1
rue Vivienne;2
rue de Turbigo;1
rue de Turbigo;2
rue de Turbigo;3
rue Duphot;1
rue Duphot;8
voie H/19;19
villa d'Hauterive;19
rue d'Hautpoul;19
allée Arthur Honegger;19
rue Alexandre De Humboldt;19
villa des Iris;19
impasse de Joinville;19
rue Jomard;19
rue Eugène Jumin;19
rue Paul De Kock;19
rue Lassus;19
villa Eugène Leblanc;19
rue du Léman;19
rue d'Alsace-Lorraine;19
quai du Lot;19
place du Maroc;19
rue Mélingue;19
rue de la Meurthe;19
rue des Mignottes;19
avenue Moderne;19
promenade Signoret-Montand;19
rue de Mouzaïa;19
voie N/19;19
rue de Nantes;19
rue de l'Orme;19
avenue de la Porte de Pantin;19
rue de Périgueux;19
rue Gaston Pinot;19
route des Petits Ponts;19
rue Pradier;19
rue Préault;19
villa du Progrès;19
rue Raymond Radiguet;19
rue Gaston Rébuffat;19
voie S/19;19
villa des Sizerins;19
place Skanderbeg;19
rue de la Solidarité;19
rue Michel Tagrine;19
rue Tandou;19
passage de Thionville;19
rue de l'Armorique;15
rue de l'Arrivée;15
rue d'Arsonval;15
rue du Général Baratier;15
rue Paul Barruel;15
rue Jacques Baudry;15
rue Bausset;15
rue Beaugrenelle;15
place du Général Beuret;15
rue du Général Beuret;15
rue Lucien Bossoutrot;15
rue Antoine Bourdelle;15
avenue de la Porte Brancion;15
rue Alexandre Cabanel;15
rue Camulogène;15
rue Saint-Charles;15
rue de Cherbourg;15
place Camille Claudel;15
rue de Dantzig;15
rue Georges Dumézil;15
rue Dupleix;15
rue Duranton;15
rue Paul Cézanne;8
rue du Cirque;8
rue Tronson Du Coudray;8
voie D/8;8
impasse Dany;8
voie E/8;8
rue d'Édimbourg;8
arcades des Champs Élysées;8
impasse Fortin;8
place François Ier;8
rue François Ier;8
rue Greffulhe;8
place Georges Guillaumin;8
villa Wagram-Saint-Honoré;8
rue Intérieure;8
rue Lamennais;8
rue Lavoisier;8
rue Lincoln;8
place de la Madeleine;8
rue de Messine;8
avenue de Messine;8
rue Mollien;8
rue de la Néva;8
cité Odiot;8
rue Pasquier;8
place du Pérou;8
rue de Saint-Pétersbourg;8
rue Rabelais;8
cours la Reine;8
avenue Franklin D. Roosevelt;8
rue Joseph Sansboeuf;8
avenue de Selves;8
rue de Stockholm;8
avenue Edward Tuck;8
rue de Londres;8
rue de Londres;9
rue de Provence;8
rue de Provence;9
rue Tronchet;8
rue Tronchet;9
rue Laferrière;9
rue Laffitte;9
rue Lallier;9
rue Jules Lefebvre;9
rue Notre-Dame de Lorette;9
rue Mansart;9
rue de Milan;9
rue de Mogador;9
rue de Montholon;9
rue Le Peletier;9
square Pétrelle;9
impasse Sandrié;9
passage des Deux Soeurs;9
place Henri Fiszbin;19
square Trudaine;9
rue Édouard VII;9
rue de Vintimille;9
rue La Fayette;9
rue La Fayette;10
rue Maître Albert;5
rue des Boulangers;5
rue Pierre Brossolette;5
rue de la Bûcherie;5
rue Buffon;5
impasse du Marché Aux Chevaux;5
rue Georges Desplas;5
rue Galande;5
rue Le Goff;5
rue Geoffroy-Saint-Hilaire;5
rue des Irlandais;5
place du Puits de l'Ermite;5
rue du Cardinal Lemoine;5
passage Maurel;5
rue du Petit Moine;5
rue de Quatrefages;5
rue Édouard Quénu;5
rue Rollin;5
rue Cassette;6
rue de Chevreuse;6
rue Christine;6
rue Clément;6
rue Corneille;6
passage Dauphine;6
rue du Dragon;6
voie E/6;6
rue de l'Éperon;6
rue Gozlin;6
rue de l'Abbé Grégoire;6
rue Guisarde;6
rue Guynemer;6
rue de l'Hirondelle;6
rue Jacob;6
rue de l'École de Médecine;6
rue Michelet;6
place Henri Mondor;6
rue Racine;6
rue de Savoie;6
rue de Seine;6
galerie de la Cour d'Honneur;1
place des Deux Écus;1
place Pierre Emmanuel;1
rue Coq Héron;1
rue du Jour;1
allée Federico Garcia Lorca;1
rue de Montpensier;1
rue des Prêcheurs;1
rue des Prouvaires;1
rue des Pyramides;1
rue du Roule;1
rue du Mont Thabor;1
galerie de Valois;1
rue des Bons Vivants;1
rue des Capucines;1
rue des Capucines;2
avenue de l'Opéra;1
avenue de l'Opéra;2
rue Rambuteau;1
rue Rambuteau;3
rue Rambuteau;4
voie Georges Pompidou;1
voie Georges Pompidou;4
voie Georges Pompidou;8
voie Georges Pompidou;12
voie Georges Pompidou;16
pont Neuf;1
pont Neuf;6
rue Saint-Florentin;1
rue Saint-Florentin;8
cité Beaurepaire;2
rue Brongniart;2
rue Chabanais;2
rue Chénier;2
rue Saint-Fiacre;2
galerie Sainte-Foy;2
rue Sainte-Foy;2
cour du Roi François;2
rue de la Jussienne;2
allée Pierre Lazareff;2
rue de Louvois;2
rue de Port-Mahon;2
rue des Petits Pères;2
rue Saint-Sauveur;2
rue du Quatre Septembre;2
rue Volney;2
boulevard de Bonne Nouvelle;2
boulevard de Bonne Nouvelle;10
rue des Arquebusiers;3
rue du Forez;3
rue Froissart;3
rue des Haudriettes;3
rue Bois Le Vent;16
voie W/16;16
rue Wilhem;16
voie AT/17;17
villa Aublet;17
voie AW/17;17
voie AY/17;17
rue Georges Berger;17
square Gaston Bertandeau;17
voie BP/17;17
rue Cardinet;17
avenue de la Porte de Champerret;17
rue Gustave Charpentier;17
rue de Chéroy;17
rue Fernand Cormon;17
rue Léon Cosnard;17
rue de la Crèche;17
rue Descombes;17
passage Geffroy-Didelot;17
rue de la Félicité;17
rue Saint-Ferdinand;17
rue Jean Macé;11
rue Maillard;11
rue Carrière-Mainguet;11
rue de Tunis;11
passage Turquetil;11
passage du Chemin Vert;11
cour Jacques Viguès;11
passage de la Petite Voirie;11
rue Félix Voisin;11
avenue du Trône;11
avenue du Trône;12
avenue de la Pépinière;12
route du Pesage;12
rue de Prague;12
rue Baron Le Roy;12
square du Sancerrois;12
passage Stinville;12
route de la Terrasse;12
rue des Colonnes Du Trône;12
rue Chrétien de Troyes;12
voie AS/13;13
rue Jean Sébastien Bach;13
rue Baudoin;13
rue Baudricourt;13
avenue Joseph Bédier;13
rue Martin Bernard;13
rue Charles Bertheau;13
rue de la Reine Blanche;13
villa Auguste Blanqui;13
voie BO/13;13
avenue Boutroux;13
voie BR/13;13
place C/13;13
allée du Parc de Choisy;13
avenue de la Porte de Choisy;13
avenue de la Porte d'Ivry;13
rue Daviel;13
voie DC/13;13
voie DD/13;13
voie DE/13;13
rue des Cinq Diamants;13
voie DS/13;13
rue Duméril;13
rue de l'Espérance;13
rue Jean Fautrier;13
rue Edmond Flamand;13
avenue de France;13
rue Abel Gance;13
rue Gandon;13
quai de la Gare;13
rue Gustave Geffroy;13
rue Paul Gervais;13
rue de la Glacière;13
rue des Glycines;13
rue des Gobelins;13
rue du Père Guérin;13
rue de Sainte-Hélène;13
rue d'Italie;13
rue du Javelot;13
boulevard Kellermann;13
rue du Champ de L'Alouette;13
place Henri Langlois;13
rue Leredde;13
rue Charles Leroy;13
rue Émile Levassor;13
square du Limousin;13
rue Magendie;13
boulevard Masséna;13
place André Masson;13
quai François Mauriac;13
rue Berbier du Mets;13
impasse Nationale;13
rue Léon-Maurice Nordmann;13
rue des Orchidées;13
rue Auguste Perret;13
rue du Moulin des Prés;13
rue des Reculettes;13
rue Regnault;13
rue Baptiste Renard;13
rue de Richemont;13
boulevard Haussmann;8
boulevard Haussmann;9
place de Clichy;8
place de Clichy;9
place de Clichy;17
place de Clichy;18
place de l'Alma;8
place de l'Alma;16
avenue Marceau;8
avenue Marceau;16
rue de Presbourg;8
rue de Presbourg;16
boulevard des Batignolles;8
boulevard des Batignolles;17
place Prosper Goubaux;8
place Prosper Goubaux;17
place de la République de L'Équateur;8
place de la République de L'Équateur;17
place des Ternes;8
place des Ternes;17
rue d'Alsace;10
voie B/10;10
rue de la Grange Aux Belles;10
rue de Belzunce;10
rue Robert Blache;10
rue Bossuet;10
rue Bouchardon;10
rue de Compiègne;10
passage du Désir;10
rue Pierre Dupont;10
passage des Petites Écuries;10
rue des Petites Écuries;10
square Jean Falck;10
rue de la Fidélité;10
rue des Deux Gares;10
rue du Château Landon;10
cour de la Ferme Saint-Lazare;10
rue Legouvé;10
rue du Buisson Saint-Louis;10
rue des Écluses Saint-Martin;10
rue Saint-Vincent de Paul;10
boulevard de Strasbourg;10
place Johann Strauss;10
rue Taylor;10
rue Yves Toudic;10
quai de Valmy;10
rue Eugène Varlin;10
place de la Bataille de Stalingrad;10
place de la Bataille de Stalingrad;19
avenue Jean Aicard;11
rue Saint-Ambroise;11
passage Saint-Pierre Amelot;11
impasse Amelot;11
cité Beauharnais;11
passage Beslay;11
place Léon Blum;11
rue Charrière;11
cour de l'Étoile D'Or;11
cour Debille;11
cour Delépine;11
rue Charles Delescluze;11
rue Desargues;11
rue Dranem;11
rue Faidherbe;11
rue des Goncourt;11
square Saint-Irénée;11
passage Josset;11
rue de Lappe;11
avenue du Président Kennedy;16
route de Longchamp au Bout des Lacs;16
rue Lauriston;16
rue Leroux;16
rue Georges Leygues;16
villa Leconte De Lisle;16
rue du Bouquet de Longchamp;16
place Jean Lorrain;16
avenue du Maréchal Lyautey;16
rue du Sergent Maginot;16
route de la Porte des Sablons à la Porte Maillot;16
avenue de Malakoff;16
square Malherbe;16
rue du Général Malleterre;16
rue de la Mission Marchand;16
boulevard André Maurois;16
rue Émile Ménier;16
rue Meryon;16
avenue de la Porte Molitor;16
rue de Montevideo;16
Butte Mortemart;16
rue Le Nôtre;16
place de Passy;16
chemin des Pépinières;16
rue des Frères Périer;16
avenue du Recteur Poincaré;16
avenue des Portugais;16
rue Poussin;16
rue Serge Prokofiev;16
rue du Ranelagh;16
square de Rocamadour;16
rue Parent de Rosan;16
sentier du Rouvray;16
rue Francisque Sarcey;16
rue Scheffer;16
rue de la Source;16
place du Général Stefanik;16
route du Point Du Jour À Suresnes;16
voie T/16;16
rue Le Tasse;16
square Thiers;16
square Tolstoï;16
square du Trocadéro;16
place des États-Unis;16
rue Saint-Honoré;1
rue Saint-Honoré;8
rue d'Aboukir;2
rue d'Alexandrie;2
passage Basfour;2
rue Léopold Bellan;2
rue de la Bourse;2
place du Caire;2
rue du Caire;2
rue de Cléry;2
rue des Colonnes;2
rue du Croissant;2
rue Dalayrac;2
rue Daunou;2
rue des Degrés;2
rue Favart;2
galerie Feydeau;2
rue des Forges;2
place Gaillon;2
place Goldoni;2
rue Vide-Gousset;2
rue Paul Lelong;2
galerie Saint-Marc;2
rue Ménars;2
rue Monsigny;2
cité Montmartre;2
rue de la Paix;2
rue Poissonnière;2
rue Thorel;2
galerie des Variétés;2
rue Blondel;2
rue Blondel;3
boulevard Montmartre;2
boulevard Montmartre;9
rue Sainte-Anastase;3
passage Sainte-Avoie;3
impasse Berthaud;3
rue de Bretagne;3
rue Charlot;3
rue du Pont Aux Choux;3
rue Bernard de Clairvaux;3
rue Saint-Claude;3
rue Conté;3
rue Paul Dubois;3
passage Sainte-Élisabeth;3
rue des Quatre Fils;3
rue du Foin;3
rue Saint-Gilles;3
rue Cunin-Gridaine;3
passage Meslay;3
rue Montgolfier;3
passage des Orgues;3
rue de Saintonge;3
ruelle Sourdis;3
rue Eugène Spuller;3
rue Dupetit-Thouars;3
rue Villehardouin;3
rue Volta;3
rue des Tournelles;3
rue des Tournelles;4
rue Bassompierre;4
quai de Béthune;4
rue Saint-Bon;4
rue Aubry le Boucher;4
place du Père Teilhard de Chardin;4
rue Jacques Coeur;4
rue des Juges Consuls;4
rue Crillon;4
rue Eginhard;4
rue du Figuier;4
impasse Guéménée;4
rue Grenier Sur L'Eau;4
rue Saint-Louis en l'Île;4
rue Malher;4
rue du Cloître Saint-Merri;4
boulevard Morland;4
rue Necker;4
quai d'Orléans;4
rue des Lions Saint-Paul;4
rue de l'Hôtel Saint-Paul;4
rue Saint-Paul;4
rue Pavée;4
rue Cloche Perce;4
pont Louis-Philippe;4
rue Neuve Saint-Pierre;4
rue du Prévôt;4
rue de la Verrerie;4
pont de la Tournelle;4
pont de la Tournelle;5
port Henri IV;4
port Henri IV;12
pont Morland;4
pont Morland;12
rue d'Athènes;9
rue d'Aumale;9
rue de l'Agent Bailly;9
rue Ballu;9
place Georges Berry;9
rue Boudreau;9
square La Bruyère;9
place de Budapest;9
rue de Budapest;9
rue Buffault;9
rue Cadet;9
rue de Calais;9
rue de Caumartin;9
rue de Cheverus;9
rue de Bassano;8
rue de Bassano;16
boulevard de Courcelles;8
boulevard de Courcelles;17
rue Alfred de Vigny;8
rue Alfred de Vigny;17
passage Barthélemy;10
rue Beaurepaire;10
voie C/10;10
rue Albert Camus;10
rue Pierre Chausson;10
rue Dieu;10
place du Docteur Alfred Fournier;10
cité d'Hauteville;10
cité Héron;10
voie K/10;10
rue Sainte-Marthe;10
impasse du Quarante-Neuf Faubourg Saint-Martin;10
cité Saint-Martin;10
rue des Messageries;10
rue de Sambre-et-Meuse;10
rue Jean et Marie Moinon;10
impasse Bonne Nouvelle;10
passage du Prado;10
passage Reilhac;10
rue Monseigneur Rodhain;10
rue Sibour;10
rue Jacques Louvel-Tessier;10
rue de Valenciennes;10
avenue Parmentier;10
avenue Parmentier;11
place du Colonel Fabien;10
place du Colonel Fabien;19
boulevard de la Chapelle;10
boulevard de la Chapelle;18
rue Saint-Bernard;11
rue des Bluets;11
passage du Jeu de Boules;11
rue Neuve des Boulets;11
cour de la Maison Brulée;11
cour du Cantal;11
rue Chanzy;11
rue de Charonne;11
cour Damoye;11
rue Daval;11
rue Camille Desmoulins;11
cité Dupont;11
cour du Saint-Esprit;11
boulevard Jules Ferry;11
cour du Panier Fleuri;11
passage de la Fonderie;11
cour des Trois Frères;11
rue Gambey;11
rue Victor Gelez;11
rue Gerbier;11
rue Gonnet;11
rue Jacquard;11
esplanade André Chamson;15
rue du Commandant Lamy;11
impasse Morlet;11
rue du Morvan;11
rue Oberkampf;11
passage Louis-Philippe;11
rue Pihet;11
cité Popincourt;11
square Marcel Rajman;11
rue Henri Ranvier;11
cité de la Roquette;11
rue Saint-Sabin;11
rue Scarron;11
square Servan;11
passage des Taillandiers;11
place de la Nation;11
place de la Nation;12
rue du Sergent Bauchat;12
rue Marie Benoist;12
port de Bercy;12
rue Bignon;12
passage de la Boule Blanche;12
route de Bourbon;12
place du Colonel Bourgoin;12
rue Jean Bouton;12
allée des Buttes;12
boulevard Carnot;12
voie CD/12;12
rue de Chambertin;12
rue Changarnier;12
square Saint-Charles;12
route Circulaire;12
voie CL/12;12
voie CM/12;12
avenue de Corbera;12
voie CR/12;12
rue Paul Crampel;12
voie CS/12;12
villa Daumesnil;12
route Dauphine;12
rue Christian Dewet;12
carrefour de la Ferme de la Faisanderie;12
rue Élie Faure;12
impasse de la Vallée de Fécamp;12
place Maurice De Fontenay;12
avenue Charles De Foucauld;12
ruelle Fraisier;12
route de la Gerbe;12
route du Fort de Gravelle;12
rue Guillaumot;12
passage des Ménétriers;3
rue Meslay;3
rue de Montmorency;3
rue du Grand Veneur;3
rue Gabriel Vicaire;3
voie CD/17;17
place du Révérend Père Carré;8
villa Méridienne;14
allée Jean Sablon;16
rue d'Alger;1
allée Louis Aragon;1
passage de l' Yonne;12
villa des Guignières;16
boulevard du Général Jean Simon;13
place Saint-Estèphe;12
passage de Beaujolais;1
péristyle de Beaujolais;1
place Joachim Du Bellay;1
rue Berger;1
rue Boucher;1
rue de la Boucle;1
allée André Breton;1
place Carrée;1
galerie de Chartres;1
péristyle de Chartres;1
rue de la Cossonnerie;1
passage de la Reine de Hongrie;1
péristyle de Joinville;1
porte du Jour;1
rue du Pélican;1
galerie des Proues;1
rue Jean-Jacques Rousseau;1
rue Clémence Royer;1
rue Thérèse;1
rue La Feuillade;1
rue La Feuillade;2
pont des Arts;1
pont des Arts;6
rue Françoise Dolto;13
rue d'Antin;2
passage Choiseul;2
galerie Saint-Denis;2
rue Dussoubs;2
rue de Palestro;2
passage des Panoramas;2
place des Petits Pères;2
rue Notre-Dame de Recouvrance;2
galerie Vivienne;2
boulevard des Capucines;2
boulevard des Capucines;9
rue Salomon de Caus;3
passage des Gravilliers;3
rue aux Ours;3
cour de Rome;3
rue des Fontaines du Temple;3
rue Saint-Dominique;7
avenue Gustave Eiffel;7
rue d'Estrées;7
avenue Octave Gréard;7
rue de Gribeauval;7
allée Adrienne Lecouvreur;7
avenue Daniel Lesueur;7
rue Marinoni;7
rue de Monttessuy;7
rue de Narbonne;7
rue d'Olivet;7
avenue Robert Schuman;7
rue Sédillot;7
rue Maurice de La Sizeranne;7
allée Thomy-Thierry;7
rue Valadon;7
impasse de Valmy;7
cité Vaneau;7
rue de Villersexel;7
pont d'Iéna;7
pont d'Iéna;16
voie A/11;11
place des Antilles;11
rue Basfroi;11
rue du Général Blaise;11
rue des Trois Bornes;11
rue Bouvier;11
rue Bréguet;11
cité du Couvent;11
impasse Delaunay;11
rue Duranti;11
cité Griset;11
cour du Nom de Jésus;11
rue de la Pierre Levée;11
passage Lhomme;11
rue de l'Orillon;11
rue du Grand Prieuré;11
passage des Primevères;11
rue Abel Rabaud;11
rue de la Folie-Regnault;11
rue de la Fontaine Au Roi;11
terrasse des Négociants;12
rue Nicolaï;12
rue de Picpus;12
ruelle de la Planchette;12
boulevard de Reuilly;12
place de l'Île de la Réunion;12
rue Riesener;12
rue Mousset-Robert;12
rue Samson;13
rue Brillat-Savarin;13
rue Sthrau;13
rue de Vimoutiers;13
avenue de la Porte de Vitry;13
rue Fernand Widal;13
rue Xaintrailles;13
place de l'Amphithéâtre;14
voie B/14;14
rue Henri Barboux;14
rue Boyer-Barret;14
rue Julia Bartet;14
rue Beaunier;14
rue Frédéric Magisson;15
rue Maublanc;15
rue Sébastien Mercier;15
rond-point du Pont Mirabeau;15
rue Modigliani;15
rue Montauban;15
rue des Frères Morane;15
rue des Morillons;15
villa Poirier;15
rue Edmond Roger;15
rue Oscar Roty;15
rue du Capitaine Scott;15
rue Léon Séché;15
avenue de la Porte de Sèvres;15
rue du Soudan;15
rue Thiboumery;15
rue Vaugelas;15
rue Viala;15
rue de Villafranca;15
rue Auguste Vitu;15
autoroute A13;16
rue d'Ankara;16
rue du Général Appert;16
rue d'Argentine;16
rue du Général Aubé;16
port d'Auteuil;16
voie BA/16;16
rue René Bazin;16
avenue Gordon Bennett;16
voie BG/16;16
square du Docteur Blanche;16
rue du Docteur Blanche;16
quai Louis Blériot;16
voie BM/16;16
rue du Pasteur Marc Boegner;16
rue Louis Boilly;16
place de Bolivie;16
rue de Boulainvilliers;16
allée des Bouleaux;16
rue du Bois de Boulogne;16
rue Maurice Bourdet;16
voie BP/16;16
rue Brignole;16
rue du Père Brottier;16
avenue Milleret De Brou;16
boulevard de l'Amiral Bruix;16
voie BU/16;16
voie BV/16;16
square Alfred Capus;16
impasse des Carrières;16
rue Claude Chahu;16
rue Chanez;16
rue Chapu;16
rue du Pré Aux Chevaux;16
rue Jules Claretie;16
place de la Porte de Saint-Cloud;16
voie CN/16;16
rue Gustave Courbet;16
rue Crevaux;16
rue Oswaldo Cruz;16
rue de la Cure;16
place de la Porte d'Auteuil;16
place de l'Église d'Auteuil;16
route du Champ D'Entrainement;16
avenue du Maréchal Franchet d'Espérey;16
rue de l'Amiral D'Estaing;16
avenue Saint-Honoré d'Eylau;16
rue Daumier;16
rue Louis David;16
rue Debrousse;16
rue Degas;16
rue Alfred Dehodencq;16
rue Désaugiers;16
place Léon Deubel;16
rue Narcisse Diaz;16
avenue Paul Doumer;16
rue Dufrenoy;16
rue Paul Dupuy;16
rue Duret;16
rue des Eaux;16
allée des Érables;16
voie F/16;16
avenue du Maréchal Fayolle;16
rue des Belles Feuilles;16
hameau La Fontaine;16
allée des Fortifications;16
allée Fortunée;16
place de l'Uruguay;16
rue Paul Valéry;16
place de Varsovie;16
place du Vénézuela;16
rue Verderet;16
rue Yvon Villarceau;16
rue Vital;16
impasse Voltaire;16
rue Weber;16
rue de l'Yvette;16
place de la Porte Maillot;16
place de la Porte Maillot;17
avenue Paul Adam;17
rue des Apennins;17
rue des Batignolles;17
rue Bayen;17
voie BB/17;17
voie BC/17;17
boulevard Berthier;17
rue Bessières;17
voie BG/17;17
rue Jacques Bingen;17
voie BJ/17;17
voie BN/17;17
rue Boulay;17
rue André Bréchet;17
rue Brey;17
rue Caroline;17
avenue de la Chapelle;17
rue Puvis De Chavannes;17
rue de Chazelles;17
rue Nicolas Chuquet;17
villa Compoint;17
boulevard Gouvion-Saint-Cyr;17
rue Daubigny;17
rue Claude Debussy;17
passage Doisy;17
rue Gustave Doré;17
boulevard de Douaumont;17
rue Léon Droux;17
square Henri Duparc;17
place Saint-Ferdinand;17
rue des Fermiers;17
rue Jean-Louis Forain;17
rue Anatole De La Forge;17
passage de la Providence;20
rue des Rasselins;20
rue Fernand Raynaud;20
rue Eugène Reisz;20
passage du Retrait;20
rue des Rigoles;20
impasse Louis Robert;20
rue Charles Et Robert;20
rue Robineau;20
impasse Satan;20
rue Laurence Savart;20
rue de la Ferme de Savy;20
voie T/20;20
rue du Télégraphe;20
rue de Tlemcen;20
rue du Transvaal;20
voie V/20;20
impasse des Vignoles;20
voie Z/20;20
place Jacob Kaplan;9
allée des Justes de France;4
place Joséphine Baker;14
square Amicie Lebaudy;20
rue Jean-Claude Arnould;14
voie EQ/13;13
rue du Chevalier de Saint-George;1
rue du Chevalier de Saint-George;8
voie BW/14;14
place Michel Petrucciani;18
passage des Jacobins;1
place Paul Tortelier;17
place Salvador Allende;7
villa Robert Doisneau;13
place Madeleine Daniélou;17
rue Elsa Morante;13
rue Rudolf Noureev;17
place Edwige Feuillère;7
place Eugène Claudius-Petit;14
place Justin Godart;6
place Marcel Paul;14
promenade Georges Ulmer;9
promenade Georges Ulmer;18
place Jean Lauprêtre;12
voie CO/16;16
place Joseph Epstein;20
esplanade du Neuf Novembre 1989;15
voie FA/13;13
voie Léonie Kastner;14
passerelle Léopold Sédar Senghor;1
passerelle Léopold Sédar Senghor;7
place Rhin et Danube;19
promenade Jules Isaac;13
place du Huit Février 1962;11
parvis Notre-Dame - place Jean-Paul II;4
promenade Eric Tabarly;19
impasse Léa Blain;16
voie FN/13;13
place Ambroise Croizat;14
place Moussa et Odette Abadi;12
rue Choron;9
rue de la Tour des Dames;9
rue du Delta;9
voie E/9;9
rue Paul Escudier;9
passage du Havre;9
rue Hippolyte Lebas;9
rue Geoffroy-Marie;9
rue Victor Massé;9
rue Moncey;9
rue Morlot;9
place Adrien Oudin;9
rue de Rochechouart;9
rue Rodier;9
rue Rossini;9
impasse de la Boule Rouge;9
cité Rougemont;9
rue Pierre Semard;9
passage Alfred Stevens;9
place Gustave Toudouze;9
avenue Trudaine;9
rue Turgot;9
place Édouard VII;9
rue de Maubeuge;9
rue de Maubeuge;10
boulevard de Rochechouart;9
boulevard de Rochechouart;18
rue de l'Arbalète;5
voie B/5;5
rue Jean de Beauvais;5
rue du Cimetière Saint-Benoist;5
rue de l'Épée de Bois;5
rue de la Clef;5
rue Cochin;5
rue Fustel de Coulanges;5
rue Daubenton;5
rue Erasme;5
rue du Fouarre;5
place Sainte-Geneviève;5
place Bernard Halpern;5
place Lucien Herr;5
rue Nicolas Houël;5
place Alfred Kastler;5
rue Lagrange;5
rue Jacques-Henri Lartigue;5
rue Lhomond;5
rue Malebranche;5
place Louis Marin;5
rue Saint-Médard;5
rue de Mirbel;5
rue Raoul;12
port de la Rapée;12
rue de Reuilly;12
rue Édouard Robert;12
rue Rondelet;12
rue Rottembourg;12
route du Moulin Rouge;12
allée Royale;12
route du Ruisseau;12
rue du Sahel;12
boulevard Soult;12
avenue des Tilleuls;12
impasse Tourneux;12
cité du Rendez-Vous;12
passage de la Voûte;12
rue de la Voûte;12
rue de Wattignies;12
voie Y/12;12
square Rosny Aîné;13
place des Alpes;13
voie AN/13;13
rue Jean Anouilh;13
place Louis Armstrong;13
rue du Banquier;13
rue Maryse Bastié;13
impasse Baudricourt;13
rue Henri Becque;13
passage Trubert-Bellier;13
rue du Dessous des Berges;13
rue de la Maison Blanche;13
avenue Léon Bollée;13
rue Fernand Braudel;13
rue Le Brun;13
rue Gerty Archimède;12
rue du Docteur Lucas-Championnière;13
rue Charcot;13
rue de Croulebarbe;13
rue Le Dantec;13
rue Bellier-Dedouvre;13
rue Pierre Joseph Desault;13
voie DI/13;13
rue du Disque;13
voie DK/13;13
voie DR/13;13
square André Dreyer;13
rue Jean Dunand;13
rue Émile Durkheim;13
voie EA/13;13
rue George Eastman;13
rue Esquirol;13
passage Foubert;13
rue Alfred Fouillée;13
rue des Jardiniers;12
rue Jeanne Jugan;12
avenue Lamoricière;12
route de la Demi Lune;12
villa de Saint-Mandé;12
route du Grand Maréchal;12
passage Montgallet;12
cité Moynet;12
rue de la Nativité;12
rue du Niger;12
route des Pelouses;12
route Dom Pérignon;12
cour du Ponant;12
carrefour de la Pyramide;12
allée Georges Besse;14
avenue Albert Bartholomé;15
place Bienvenüe;15
rue Blomet;15
